Mã,Tên,Tên Tiếng Anh,Cấp,Mã TP,Tình/ Thành Phố,Nghị định
01,Thành phố Hà Nội,,Thành phố Trung ương,,,
18754,Phường Sông Trí,,Phường,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18766,Xã Kỳ Xuân,,Xã,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18775,Xã Kỳ Anh,,Xã,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18781,Phường Hải Ninh,,Phường,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18787,Xã Kỳ Văn,,Xã,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18790,Xã Kỳ Khang,,Xã,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18814,Xã Kỳ Hoa,,Xã,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18823,Phường Vũng Áng,,Phường,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18832,Phường Hoành Sơn,,Phường,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18838,Xã Kỳ Lạc,,Xã,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
18844,Xã Kỳ Thượng,,Xã,42,Tỉnh Hà Tĩnh,Số: 1665/NQ-UBTVQH15; Ngày: 16/06/2025
44,Tỉnh Quảng Trị,,Tỉnh,,,
44,Tỉnh Quảng Trị,,Tỉnh,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18859,Phường Đồng Thuận,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18871,Phường Đồng Sơn,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18880,Phường Đồng Hới,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18901,Xã Minh Hóa,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18904,Xã Dân Hóa,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18919,Xã Tân Thành,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18922,Xã Kim Điền,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18943,Xã Kim Phú,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18949,Xã Đồng Lê,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18952,Xã Tuyên Sơn,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18958,Xã Tuyên Lâm,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18985,Xã Tuyên Phú,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18991,Xã Tuyên Bình,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
18997,Xã Tuyên Hóa,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19009,Phường Ba Đồn,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19021,Xã Phú Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19030,Xã Trung Thuần,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19033,Xã Hòa Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19051,Xã Tân Gianh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19057,Xã Quảng Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19066,Phường Bắc Gianh,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19075,Xã Nam Ba Đồn,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19093,Xã Nam Gianh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19111,Xã Hoàn Lão,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19126,Xã Bắc Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19138,Xã Phong Nha,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19141,Xã Bố Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19147,Xã Thượng Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19159,Xã Đông Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19198,Xã Nam Trạch,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19204,Xã Trường Sơn,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19207,Xã Quảng Ninh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19225,Xã Ninh Châu,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19237,Xã Trường Ninh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19246,Xã Lệ Ninh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19249,Xã Lệ Thủy,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19255,Xã Cam Hồng,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19288,Xã Sen Ngư,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19291,Xã Tân Mỹ,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19309,Xã Trường Phú,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19318,Xã Kim Ngân,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19333,Phường Đông Hà,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19351,Phường Nam Đông Hà,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19360,Phường Quảng Trị,,Phường,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19363,Xã Vĩnh Linh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19366,Xã Bến Quan,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19372,Xã Vĩnh Hoàng,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19405,Xã Vĩnh Thủy,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19414,Xã Cửa Tùng,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19429,Xã Khe Sanh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19432,Xã Lao Bảo,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19435,Xã Hướng Lập,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19441,Xã Hướng Phùng,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19462,Xã Tân Lập,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19483,Xã A Dơi,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19489,Xã Lìa,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19495,Xã Gio Linh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19496,Xã Cửa Việt,Cua Viet town,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19501,Xã Bến Hải,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19537,Xã Cồn Tiên,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19555,Xã Hướng Hiệp,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19564,Xã Đakrông,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19567,Xã Ba Lòng,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19588,Xã Tà Rụt,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19594,Xã La Lay,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19597,Xã Cam Lộ,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19603,Xã Hiếu Giang,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19624,Xã Triệu Phong,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19639,Xã Nam Cửa Việt,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19645,Xã Triệu Bình,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19654,Xã Triệu Cơ,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19669,Xã Ái Tử,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19681,Xã Diên Sanh,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19699,Xã Vĩnh Định,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19702,Xã Hải Lăng,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19735,Xã Nam Hải Lăng,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19741,Xã Mỹ Thủy,,Xã,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
19742,Đặc khu Cồn Cỏ,,Đặc khu,44,Tỉnh Quảng Trị,Số: 1680/NQ-UBTVQH15; Ngày: 16/06/2025
46,Thành phố Huế,,Thành phố Trung ương,,,202/2025/QH15 - 12/06/2025
46,Thành phố Huế,,Thành phố Trung ương,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19753,Phường Phú Xuân,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19774,Phường Kim Long,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19777,Phường Vỹ Dạ,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19789,Phường Thuận Hóa,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19804,Phường Hương An,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19813,Phường Thủy Xuân,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19815,Phường An Cựu,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19819,Phường Phong Điền,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19828,Phường Phong Phú,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19831,Phường Phong Dinh,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19858,Phường Phong Thái,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19867,Xã Quảng Điền,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19873,Phường Phong Quảng,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19885,Xã Đan Điền,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19900,Phường Thuận An,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19909,Phường Dương Nỗ,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19918,Xã Phú Hồ,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19930,Phường Mỹ Thượng,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19942,Xã Phú Vang,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19945,Xã Phú Vinh,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19960,Phường Phú Bài,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19969,Phường Thanh Thủy,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19975,Phường Hương Thủy,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
19996,Phường Hương Trà,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20014,Phường Hóa Châu,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20017,Phường Kim Trà,,Phường,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20035,Xã Bình Điền,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20044,Xã A Lưới 2,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20050,Xã A Lưới 5,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20056,Xã A Lưới 1,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20071,Xã A Lưới 3,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20101,Xã A Lưới 4,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20107,Xã Phú Lộc,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20122,Xã Vinh Lộc,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20131,Xã Hưng Lộc,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20137,Xã Chân Mây - Lăng Cô,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20140,Xã Lộc An,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20161,Xã Khe Tre,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20179,Xã Nam Đông,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
20182,Xã Long Quảng,,Xã,46,Thành phố Huế,Số: 1675/NQ-UBTVQH15; Ngày: 16/06/2025
48,Thành phố Đà Nẵng,,Thành phố Trung ương,,,202/2025/QH15 - 12/06/2025
48,Thành phố Đà Nẵng,,Thành phố Trung ương,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20194,Phường Hải Vân,Hoa Hiep Bac Commune,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20197,Phường Liên Chiểu,Hoa Khanh Bac Commune,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20200,Phường Hòa Khánh,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20209,Phường Thanh Khê,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20242,Phường Hải Châu,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20257,Phường Hòa Cường,Hoa Cuong Bac Commune,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20260,Phường Cẩm Lệ,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20263,Phường Sơn Trà,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20275,Phường An Hải,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20285,Phường Ngũ Hành Sơn,Khue My Commune,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20305,Phường An Khê,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20308,Xã Bà Nà,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20314,Phường Hòa Xuân,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20320,Xã Hòa Vang,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20332,Xã Hòa Tiến,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20333,Đặc khu Hoàng Sa,,Đặc khu,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20335,Phường Bàn Thạch,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20341,Phường Tam Kỳ,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20350,Phường Hương Trà,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20356,Phường Quảng Phú,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20364,Xã Chiên Đàn,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20380,Xã Tây Hồ,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20392,Xã Phú Ninh,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20401,Phường Hội An Tây,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20410,Phường Hội An,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20413,Phường Hội An Đông,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20434,Xã Tân Hiệp,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20443,Xã Hùng Sơn,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20455,Xã Tây Giang,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20458,Xã Avương,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20467,Xã Đông Giang,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20476,Xã Sông Kôn,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20485,Xã Sông Vàng,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20494,Xã Bến Hiên,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20500,Xã Đại Lộc,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20506,Xã Thượng Đức,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20515,Xã Hà Nha,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20539,Xã Vu Gia,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20542,Xã Phú Thuận,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20551,Phường Điện Bàn,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20557,Phường Điện Bàn Bắc,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20569,Xã Điện Bàn Tây,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20575,Phường An Thắng,,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20579,Phường Điện Bàn Đông,Dien Nam Trung commune,Phường,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20587,Xã Gò Nổi,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20599,Xã Nam Phước,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20611,Xã Thu Bồn,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20623,Xã Duy Xuyên,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20635,Xã Duy Nghĩa,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20641,Xã Quế Sơn,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20650,Xã Xuân Phú,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20656,Xã Nông Sơn,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20662,Xã Quế Sơn Trung,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20669,Xã Quế Phước,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20695,Xã Thạnh Mỹ,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20698,Xã La Êê,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20704,Xã La Dêê,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20707,Xã Nam Giang,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20710,Xã Bến Giằng,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20716,Xã Đắc Pring,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20722,Xã Khâm Đức,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20728,Xã Phước Hiệp,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20734,Xã Phước Năng,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20740,Xã Phước Chánh,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20752,Xã Phước Thành,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20767,Xã Việt An,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20770,Xã Phước Trà,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20779,Xã Hiệp Đức,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20791,Xã Thăng Bình,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20794,Xã Thăng An,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20818,Xã Đồng Dương,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20827,Xã Thăng Phú,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20836,Xã Thăng Trường,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
20848,Xã Thăng Điền,,Xã,48,Thành phố Đà Nẵng,Số: 1659/NQ-UBTVQH15; Ngày: 16/06/2025
